,Id,library,also_in,Name,SMILES,raw_SMILES,inchikey,N_heavy_atoms,Murcko,Murcko_name
1215,AO-365/40153223,Euopen,,"(1-methyl-1,2,3,6-tetrahydro-4-pyridinyl)methanol",CN1CC=C(CO)CC1,CN1CC=C(CO)CC1,XCZCVUOQSMDKQW-UHFFFAOYSA-N,9,C1=CCNCC1,"1,2,3,6-Tetrahydropyridine"
1216,EN300-208176,Euopen,,3-amino-2-cyclobutylpropan-1-ol,NCC(CO)C1CCC1,NCC(CO)C1CCC1,GRJHMWTZZXNXDB-UHFFFAOYSA-N,9,C1CCC1,"cyclobutatetraene
CYCLOBUTANE"
1217,EN300-108952,Euopen,,(4-methylpyridin-3-yl)methanol,Cc1c(CO)cncc1,Cc1c(CO)cncc1,YZWSTKQAGIQVJK-UHFFFAOYSA-N,9,c1ccncc1,Pyridine
1218,STK067741,Euopen,,2-hydroxybenzonitrile,N#Cc(cccc1)c1O,N#Cc(cccc1)c1O,CHZCERSEMVWNHL-UHFFFAOYSA-N,9,c1ccccc1,benzene
1219,EN300-7404804,Euopen,,N-methyl-1-(oxan-4-yl)methanamine,CNCC1CCOCC1,CNCC1CCOCC1,WMBCUXKYKVTJRF-UHFFFAOYSA-N,9,C1CCOCC1,"Oxane
2,3,4,5-tetrahydropyran"
1220,PB1801385304,Euopen,,N-methyl-2-(oxolan-2-yl)ethanamine,CNCCC1OCCC1,CNCCC1OCCC1,KHXLJWOBDMGMCQ-UHFFFAOYSA-N,9,C1CCOC1,Oxolane
1221,EN300-213115,Euopen,,3-ethoxy-N-methylcyclobutan-1-amine,CCOC(C1)CC1NC,CCOC(C1)CC1NC,SCLRSTWWWULBQX-UHFFFAOYSA-N,9,C1CCC1,"cyclobutatetraene
CYCLOBUTANE"
1222,EN300-269758,Euopen,,"2-(2,2-difluorocyclopropyl)oxyethanamine",NCCOC(C1)C1(F)F,NCCOC(C1)C1(F)F,UIAZDWHRUVNAAL-UHFFFAOYSA-N,9,C1CC1,cyclopropane
1223,A0284,Euopen,,2-amino-4-chloro-phenol,Nc(cc(cc1)Cl)c1O,Nc(cc(cc1)Cl)c1O,SWFNPENEBHAHEB-UHFFFAOYSA-N,9,c1ccccc1,benzene
1224,EN300-1707535,Euopen,,1-methylsulfonylazetidin-3-ol,CS(N(C1)CC1O)(=O)=O,CS(N(C1)CC1O)(=O)=O,CPTYCCCFVMZEDY-UHFFFAOYSA-N,9,C1CNC1,azetidine
1225,AN-989/25109004,Euopen,,"1,3,5-trimethyl-1H-pyrazol-4-ylamine",Cc(n(C)nc1C)c1N,Cc(n(C)nc1C)c1N,SSDGMKHZMNTWLS-UHFFFAOYSA-N,9,c1cn[nH]c1,1H-Pyrazole
1226,EN300-1608967,Euopen,,2-propylpyrazol-3-amine,CCCn1nccc1N,CCCn1nccc1N,OPRZPQAAUXRYDU-UHFFFAOYSA-N,9,c1cn[nH]c1,1H-Pyrazole
1227,Z2889976755,Euopen,,"(2,5-dimethyl-1H-imidazol-4-yl)methanamine",Cc1c(CN)nc(C)[nH]1,Cc1c(CN)nc(C)[nH]1,GEZOFSFHYQGWNK-UHFFFAOYSA-N,9,c1c[nH]cn1,1H-Imidazole
1228,Z2941400813,Euopen,,6-(aminomethyl)pyridin-2-amine,NCc1cccc(N)n1,NCc1cccc(N)n1,UTKGYZXUDZUKIM-UHFFFAOYSA-N,9,c1ccncc1,Pyridine
1229,EN300-1605072,Euopen,,3-(1H-imidazol-2-yl)propan-1-amine,NCCCc1ncc[nH]1,NCCCc1ncc[nH]1,HQNOODJDSFSURF-UHFFFAOYSA-N,9,c1c[nH]cn1,1H-Imidazole
1230,AC-907/34118007,Euopen,,"4,6-dimethylpyrimidin-2-ylamine",Cc1nc(N)nc(C)c1,Cc1nc(N)nc(C)c1,IDQNBVFPZMCDDN-UHFFFAOYSA-N,9,c1cncnc1,Pyrimidine
1231,Z1438483645,Euopen,,"5-(methoxymethyl)-3-methyl-1H-1,2,4-triazole",Cc1n[nH]c(COC)n1,Cc1n[nH]c(COC)n1,SKGYUAPCEREGNQ-UHFFFAOYSA-N,9,c1nc[nH]n1,"1H-1,2,4-Triazole"
1232,EN300-210834,Euopen,,5-amino-2-methylpyridazin-3-one,CN1N=CC(N)=CC1=O,CN1N=CC(N)=CC1=O,YIAQLMJPMMISNQ-UHFFFAOYSA-N,9,O=c1cccn[nH]1,2H-pyridazin-3-one
1233,Z101186202,Euopen,,1-methylpyrazole-4-carboxamide,Cn1ncc(C(N)=O)c1,Cn1ncc(C(N)=O)c1,JHAHAUYJIIKYIC-UHFFFAOYSA-N,9,c1cn[nH]c1,1H-Pyrazole
1234,PB2010087746,Euopen,,1-(azetidin-3-yl)-3-methylurea,CNC(NC1CNC1)=O,CNC(NC1CNC1)=O,LAZZTYSKRUEQGZ-UHFFFAOYSA-N,9,C1CNC1,azetidine
1235,Z1741980467,Euopen,,4-amino-5-methyl-1H-pyrimidin-2-one,CC(C(N)=N1)=CNC1=O,CC(C(N)=N1)=CNC1=O,LRSASMSXMSNRBT-UHFFFAOYSA-N,9,O=c1nccc[nH]1,1H-Pyrimidin-2-one
1236,PB969637266,Euopen,,"2-(3-methyl-1,2,4-oxadiazol-5-yl)ethanamine",Cc1noc(CCN)n1,Cc1noc(CCN)n1,VRWWVRDLCMPKME-UHFFFAOYSA-N,9,c1ncon1,"1,2,4-Oxadiazole"
1237,PB398634692,Euopen,,"5-propyl-1,3,4-oxadiazol-2-amine",CCCc1nnc(N)o1,CCCc1nnc(N)o1,ONPGEOZWSJOTMY-UHFFFAOYSA-N,9,c1nnco1,"1,3,4-Oxadiazole"
1238,EN300-301084,Euopen,,"5-amino-2-methyl-1,3-oxazole-4-carbonitrile",Cc1nc(C#N)c(N)o1,Cc1nc(C#N)c(N)o1,OVIXKBXQNCJGDG-UHFFFAOYSA-N,9,c1cocn1,"1,3-oxazole"
1239,EN300-186494,Euopen,DSiPoised,"5-(methoxymethyl)-1,3,4-thiadiazol-2-amine",COCc1nnc(N)s1,COCc1nnc(N)s1,ZLDOCTTXAVVDHG-UHFFFAOYSA-N,9,c1nncs1,"1,3,4-Thiadiazole"
1240,Z2754447738,Euopen,,"tricyclo[3.2.1.02,4]octan-3-amine",NC1C2C(CC3)CC3C12,NC1C2C(CC3)CC3C12,RKSWLMCWQKHBKD-UHFFFAOYSA-N,9,C1CC2CC1C1CC21,"tricyclo[3.2.1.02,4]octane"
1241,Z1993522732,Euopen,,"4-azatricyclo[4.2.1.03,7]nonan-2-ol",OC1C2NCC3C2CC1C3,OC1C2NCC3C2CC1C3,WUBFQEYKZRPUHJ-UHFFFAOYSA-N,10,C1NC2CC3CC1C2C3,"4-azatricyclo[4.2.1.03,7]nonane"
1242,T0439,Euopen,,trifluoromethylbenzene,FC(c1ccccc1)(F)F,FC(c1ccccc1)(F)F,GETTZEONDQJALK-UHFFFAOYSA-N,10,c1ccccc1,benzene
1243,EN300-62495,Euopen,,2-hydroxy-1-phenylethanone,OCC(c1ccccc1)=O,OCC(c1ccccc1)=O,ZWVHTXAYIKBMEE-UHFFFAOYSA-N,10,c1ccccc1,benzene
1244,EN300-206667,Euopen,,5-bromo-2-methoxyphenol,COc(ccc(Br)c1)c1O,COc(ccc(Br)c1)c1O,OLSJHVZRUFFIPL-UHFFFAOYSA-N,10,c1ccccc1,benzene
1245,CSC000724605,Euopen,,1-(difluoromethyl)cyclohexan-1-ol,OC1(CCCCC1)C(F)F,OC1(CCCCC1)C(F)F,UEJMPWFQHMQDOV-UHFFFAOYSA-N,10,C1CCCCC1,Cyclohexane
1246,EN300-52167,Euopen,,2-(3-aminopyrazol-1-yl)acetamide,NC(Cn(cc1)nc1N)=O,NC(Cn(cc1)nc1N)=O,ZXIDYNAOGZAAQP-UHFFFAOYSA-N,10,c1cn[nH]c1,1H-Pyrazole
1247,STL364006,Euopen,,"2-(4H-1,2,4-triazol-3-ylsulfanyl)acetamide",NC(CSc1nnc[nH]1)=O,NC(CSc1nnc[nH]1)=O,ISYRRIYWEMUNTG-UHFFFAOYSA-N,10,c1nnc[nH]1,"1,2,4-triazole"
1248,EN300-81504,Euopen,,"N'-phenylethane-1,2-diamine",NCCNc1ccccc1,NCCNc1ccccc1,OCIDXARMXNJACB-UHFFFAOYSA-N,10,c1ccccc1,benzene
1249,EN300-256585,Euopen,,"(2,6-dimethylpyridin-4-yl)methanamine",Cc1cc(CN)cc(C)n1,Cc1cc(CN)cc(C)n1,UEUBEPHODYIOJJ-UHFFFAOYSA-N,10,c1ccncc1,Pyridine
1250,Z1683068254,Euopen,,"(1,3-dimethylpiperidin-3-yl)methanamine",CC1(CN)CN(C)CCC1,CC1(CN)CN(C)CCC1,YTUPLWQBDZSEKJ-UHFFFAOYSA-N,10,C1CCNCC1,Piperidine
1251,EN300-167268,Euopen,,N-(pyridin-3-ylmethyl)ethanamine,CCNCc1cccnc1,CCNCc1cccnc1,SGROJTFSHJVVSF-UHFFFAOYSA-N,10,c1ccncc1,Pyridine
1252,EN300-251862,Euopen,,(1S)-1-(5-fluoropyridin-3-yl)ethanamine,C[C@@H](c1cc(F)cnc1)N,C[C@@H](c1cc(F)cnc1)N,KTESVPWZFNAFOU-YFKPBYRVSA-N,10,c1ccncc1,Pyridine
1253,Z1891776771,Euopen,,"N,N-dimethyl-4-methylsulfanylpyrrolidin-3-amine",CN(C)C(CNC1)C1SC,CN(C)C(CNC1)C1SC,GZXRMSQJHZBCEH-UHFFFAOYSA-N,10,C1CCNC1,pyrrolidine
1254,PB2507948079,Euopen,,"5-methyl-4-propan-2-yl-1,3-thiazol-2-amine",CC(C)c1c(C)sc(N)n1,CC(C)c1c(C)sc(N)n1,LTTMCOHWLSCDCV-UHFFFAOYSA-N,10,c1cscn1,"1,3-thiazole"
1255,EN300-1252739,Euopen,,"1-(2,2,2-trifluoroethyl)imidazole",FC(Cn1cncc1)(F)F,FC(Cn1cncc1)(F)F,SIQDXYGMYLVBTA-UHFFFAOYSA-N,10,c1c[nH]cn1,1H-Imidazole
1256,CSC016088635,Euopen,,2-methyl-5-(trifluoromethyl)-1H-imidazole,Cc1ncc(C(F)(F)F)[nH]1,Cc1ncc(C(F)(F)F)[nH]1,UTUSYSDVLOWRJA-UHFFFAOYSA-N,10,c1c[nH]cn1,1H-Imidazole
1257,Z2053902526,Euopen,,"(2S,4S)-4-methoxypyrrolidine-2-carboxamide",CO[C@@H](C1)CN[C@@H]1C(N)=O,CO[C@@H](C1)CN[C@@H]1C(N)=O,ITNIYAZQMKVHLI-WHFBIAKZSA-N,10,C1CCNC1,pyrrolidine
1258,Z1324812698,Euopen,,"N-(1,2-oxazol-3-ylmethyl)acetamide",CC(NCc1nocc1)=O,CC(NCc1nocc1)=O,GPLZKBRTDBXGCF-UHFFFAOYSA-N,10,c1cnoc1,"1,2-oxazole"
1259,Z56900771,Euopen,,furan-2-ylmethylurea,NC(NCc1ccco1)=O,NC(NCc1ccco1)=O,AUHRREWMYVOMRT-UHFFFAOYSA-N,10,c1ccoc1,furan
1260,CSC000128540,Euopen,,"5-(3-aminopropyl)-1,2-oxazol-3-ol",NCCCc1cc(O)no1,NCCCc1cc(O)no1,UGQDVYJBCHXBPF-UHFFFAOYSA-N,10,c1cnoc1,"1,2-oxazole"
1261,Z3003010228,Euopen,,3-(methylsulfonylmethyl)-1H-pyrazole,CS(Cc1n[nH]cc1)(=O)=O,CS(Cc1n[nH]cc1)(=O)=O,UMAOEOPCSCXTLY-UHFFFAOYSA-N,10,c1cn[nH]c1,1H-Pyrazole
1262,EN300-2008508,Euopen,,N-[(3S)-pyrrolidin-3-yl]methanesulfonamide,CS(N[C@@H]1CNCC1)(=O)=O,CS(N[C@@H]1CNCC1)(=O)=O,NTNHDTQXUCWRCJ-YFKPBYRVSA-N,10,C1CCNC1,pyrrolidine
1263,Z1982493951,Euopen,,5-(2-aminoethyl)pyridin-3-ol,NCCc1cc(O)cnc1,NCCc1cc(O)cnc1,KNBOSXBKAWGPLE-UHFFFAOYSA-N,10,c1ccncc1,Pyridine
1264,B0205,Euopen,,benzohydrazide,NNC(c1ccccc1)=O,NNC(c1ccccc1)=O,WARCRYXKINZHGQ-UHFFFAOYSA-N,10,c1ccccc1,benzene
1265,EN300-30243,Euopen,,3-amino-1-pyrrolidin-1-ylpropan-1-one,NCCC(N1CCCC1)=O,NCCC(N1CCCC1)=O,SIOMCRORFPUYKB-UHFFFAOYSA-N,10,C1CCNC1,pyrrolidine
1266,EN300-105873,Euopen,,1-(2-aminoethyl)pyridin-2-one,NCCN(C=CC=C1)C1=O,NCCN(C=CC=C1)C1=O,IZSOENLZRWXCER-UHFFFAOYSA-N,10,O=c1cccc[nH]1,1H-pyridin-2-one
1267,EN300-67791,Euopen,,3-propan-2-ylpiperazin-2-one,CC(C)C1NCCNC1=O,CC(C)C1NCCNC1=O,CMYZSPVNMZJMRZ-UHFFFAOYSA-N,10,O=C1CNCCN1,Piperazin-2-one
1268,EN300-255907,Euopen,,"3,5,6-trimethylpiperazin-2-one",CC(C(C)N1)NC(C)C1=O,CC(C(C)N1)NC(C)C1=O,LMUBSPZMKUPTFS-UHFFFAOYSA-N,10,O=C1CNCCN1,Piperazin-2-one
1269,PB56989566,Euopen,,azepane-1-carboxamide,NC(N1CCCCCC1)=O,NC(N1CCCCCC1)=O,YQRJTOFQAJAHEN-UHFFFAOYSA-N,10,C1CCCNCC1,azepane
1270,P0247,Euopen,,phenylurea,NC(Nc1ccccc1)=O,NC(Nc1ccccc1)=O,LUBJCRLGQSPQNN-UHFFFAOYSA-N,10,c1ccccc1,benzene
1271,STK375220,Euopen,,cyclohexylurea,NC(NC1CCCCC1)=O,NC(NC1CCCCC1)=O,WUESWDIHTKHGQA-UHFFFAOYSA-N,10,C1CCCCC1,Cyclohexane
1272,EN300-65577,Euopen,,N-methyl-2-morpholin-4-ylethanamine,CNCCN1CCOCC1,CNCCN1CCOCC1,WWXPJKGWWPWBTB-UHFFFAOYSA-N,10,C1COCCN1,Morpholine
1273,EN300-119681,Euopen,,"1-(5-methylfuran-2-yl)ethane-1,2-diamine",Cc1ccc(C(CN)N)o1,Cc1ccc(C(CN)N)o1,HVRFFLOYIZGOTK-UHFFFAOYSA-N,10,c1ccoc1,furan
1274,EN300-129494,Euopen,,3-chloropyridine-4-carboxamide,NC(c(ccnc1)c1Cl)=O,NC(c(ccnc1)c1Cl)=O,PPLLAHQNNDKXJU-UHFFFAOYSA-N,10,c1ccncc1,Pyridine
1275,Z1622825818,Euopen,,3-amino-5-bromo-1-methylpyridin-4-one,CN(C=C(C1=O)N)C=C1Br,CN(C=C(C1=O)N)C=C1Br,XFHXHXLSNVIMEE-UHFFFAOYSA-N,10,O=c1cc[nH]cc1,1H-pyridin-4-one
1276,CSC000162030,Euopen,,"2-(2-methyl-1,3-thiazol-4-yl)acetamide",Cc1nc(CC(N)=O)cs1,Cc1nc(CC(N)=O)cs1,QSGPRSNMQHVIHE-UHFFFAOYSA-N,10,c1cscn1,"1,3-thiazole"
1277,Z1270790552,Euopen,,"1,2-oxazol-3-ylmethanesulfonamide",NS(Cc1nocc1)(=O)=O,NS(Cc1nocc1)(=O)=O,OUTFDTGUYMRODV-UHFFFAOYSA-N,10,c1cnoc1,"1,2-oxazole"
1278,EN300-20467,Euopen,,3-phenylpropan-1-amine,NCCCc1ccccc1,NCCCc1ccccc1,LYUQWQRTDLVQGA-UHFFFAOYSA-N,10,c1ccccc1,benzene
1279,PB2065541791,Euopen,,2-phenylprop-2-en-1-amine,C=C(CN)c1ccccc1,C=C(CN)c1ccccc1,OWCNPQKNIWRGLI-UHFFFAOYSA-N,10,c1ccccc1,benzene
1280,STK400150,Euopen,,1-phenylpropan-1-amine,CCC(c1ccccc1)N,CCC(c1ccccc1)N,AQFLVLHRZFLDDV-UHFFFAOYSA-N,10,c1ccccc1,benzene
1281,EN300-33505,Euopen,,2-propylaniline,CCCc(cccc1)c1N,CCCc(cccc1)c1N,WKURVXXDGMYSDP-UHFFFAOYSA-N,10,c1ccccc1,benzene
1282,Z2805897440,Euopen,,"2-(2,2-difluorocyclopentyl)ethanamine",NCCC(CCC1)C1(F)F,NCCC(CCC1)C1(F)F,OUORFBWHYHZQIN-UHFFFAOYSA-N,10,C1CCCC1,Cyclopentane
1283,EN300-59978,Euopen,,2-bromo-5-fluorobenzonitrile,N#Cc(cc(cc1)F)c1Br,N#Cc(cc(cc1)F)c1Br,MDHNVHCZDCSTMS-UHFFFAOYSA-N,10,c1ccccc1,benzene
1284,EN300-73739,Euopen,,3-(methylsulfanylmethyl)aniline,CSCc1cc(N)ccc1,CSCc1cc(N)ccc1,XLTWZLHQZGDKBF-UHFFFAOYSA-N,10,c1ccccc1,benzene
1285,CSC011417635,Euopen,,(1S)-1-(2-fluorophenyl)ethanamine,C[C@@H](c(cccc1)c1F)N,C[C@@H](c(cccc1)c1F)N,DIWHJJUFVGEXGS-LURJTMIESA-N,10,c1ccccc1,benzene
1286,EN300-49598,Euopen,,2-ethylsulfanylaniline,CCSc(cccc1)c1N,CCSc(cccc1)c1N,OXFMPJRLJLBBRQ-UHFFFAOYSA-N,10,c1ccccc1,benzene
1287,EN300-112741,Euopen,,3-fluoro-5-methylbenzonitrile,Cc1cc(F)cc(C#N)c1,Cc1cc(F)cc(C#N)c1,GKUQCZSZQBEHCP-UHFFFAOYSA-N,10,c1ccccc1,benzene
1288,PB1333120842,Euopen,,N-methyl-1-thiophen-3-ylpropan-2-amine,CC(Cc1cscc1)NC,CC(Cc1cscc1)NC,KFFOOPYCWWXODT-UHFFFAOYSA-N,10,c1ccsc1,thiophene
1289,EN300-104803,Euopen,,2-(trifluoromethyl)pyridine,FC(c1ncccc1)(F)F,FC(c1ncccc1)(F)F,ATRQECRSCHYSNP-UHFFFAOYSA-N,10,c1ccncc1,Pyridine
1290,EN300-190473,Euopen,,2-methyl-3-(trifluoromethyl)pyrrolidine,CC1NCCC1C(F)(F)F,CC1NCCC1C(F)(F)F,QQXQZXDBICHVKM-UHFFFAOYSA-N,10,C1CCNC1,pyrrolidine
1291,EN300-378153,Euopen,,3-methoxy-N-methyloxan-4-amine,CNC(CCOC1)C1OC,CNC(CCOC1)C1OC,ZIBNFUACDRISHN-UHFFFAOYSA-N,10,C1CCOCC1,"Oxane
2,3,4,5-tetrahydropyran"
1292,Z1386631451,Euopen,,1-hydroxycyclohexane-1-carboxamide,NC(C1(CCCCC1)O)=O,NC(C1(CCCCC1)O)=O,VVKGXYAEUDTYLC-UHFFFAOYSA-N,10,C1CCCCC1,Cyclohexane
1293,EN300-115011,Euopen,,[4-(aminomethyl)oxan-4-yl]methanol,NCC1(CO)CCOCC1,NCC1(CO)CCOCC1,HVINWRIEIUOYJJ-UHFFFAOYSA-N,10,C1CCOCC1,"Oxane
2,3,4,5-tetrahydropyran"
1294,EN300-70705,Euopen,,3-methoxythiophene-2-carboxamide,COc1c(C(N)=O)scc1,COc1c(C(N)=O)scc1,GJMQULWNKQLTIM-UHFFFAOYSA-N,10,c1ccsc1,thiophene
1295,EN300-1695689,Euopen,,"N,2,2-trimethyl-1,1-dioxothietan-3-amine",CC(C)(C(C1)NC)S1(=O)=O,CC(C)(C(C1)NC)S1(=O)=O,YEEZGEUIIRHBOQ-UHFFFAOYSA-N,10,O=S1(=O)CCC1,"thietane 1,1-dioxide"
1296,Z1649677764,Euopen,,"(1,1-dioxothian-2-yl)methanamine",NCC(CCCC1)S1(=O)=O,NCC(CCCC1)S1(=O)=O,ZTDDSIFYXBBMCO-UHFFFAOYSA-N,10,O=S1(=O)CCCCC1,"thiane 1,1-dioxide"
1297,Z2168496046,Euopen,,"2,6-dimethyl-1,4-thiazinane1,1-dioxide",CC(CNCC1C)S1(=O)=O,CC(CNCC1C)S1(=O)=O,IVAHBNJMLRBLJM-UHFFFAOYSA-N,10,O=S1(=O)CCNCC1,"1,4-thiazinane1,1-dioxide"
1298,PB1431981480,Euopen,,cyclopentylmethanesulfonamide,NS(CC1CCCC1)(=O)=O,NS(CC1CCCC1)(=O)=O,VLZJIHHRAQMQSJ-UHFFFAOYSA-N,10,C1CCCC1,Cyclopentane
1299,AB-131/40262287,Euopen,,benzenesulfonamide,NS(c1ccccc1)(=O)=O,NS(c1ccccc1)(=O)=O,KHBQMWCZKVMBLN-UHFFFAOYSA-N,10,c1ccccc1,benzene
1300,EN300-31922,Euopen,,2-phenoxyethanamine,NCCOc1ccccc1,NCCOc1ccccc1,IMLAIXAZMVDRGA-UHFFFAOYSA-N,10,c1ccccc1,benzene
1301,EN300-12427,Euopen,,4-(furan-2-yl)butan-2-amine,CC(CCc1ccco1)N,CC(CCc1ccco1)N,FMXPHTQMUMXJKJ-UHFFFAOYSA-N,10,c1ccoc1,furan
1302,AH-034/32461060,Euopen,,N-phenylacetamide,CC(Nc1ccccc1)=O,CC(Nc1ccccc1)=O,FZERHIULMFGESH-UHFFFAOYSA-N,10,c1ccccc1,benzene
1303,PB1823987636,Euopen,,3-(ethylamino)phenol,CCNc1cccc(O)c1,CCNc1cccc(O)c1,TVKZDKSHNITMRZ-UHFFFAOYSA-N,10,c1ccccc1,benzene
1304,PB234973337,Euopen,,2-amino-1-cyclohexylethanol,NCC(C1CCCCC1)O,NCC(C1CCCCC1)O,MSIAFRBGOYFCND-UHFFFAOYSA-N,10,C1CCCCC1,Cyclohexane
1305,EN300-41039,Euopen,,2-(methoxymethyl)aniline,COCc(cccc1)c1N,COCc(cccc1)c1N,ZHERWZMAGGWSIX-UHFFFAOYSA-N,10,c1ccccc1,benzene
1306,Z2213893403,Euopen,,"1-(aminomethyl)-2,2-dimethylcyclopentan-1-ol",CC(C)(CCC1)C1(CN)O,CC(C)(CCC1)C1(CN)O,YIFCNTAAVCXKBG-UHFFFAOYSA-N,10,C1CCCC1,Cyclopentane
1307,EN300-70112,Euopen,,[3-(aminomethyl)phenyl]methanol,NCc1cccc(CO)c1,NCc1cccc(CO)c1,KCTYUINIEPILPS-UHFFFAOYSA-N,10,c1ccccc1,benzene
1308,Z1860991923,Euopen,,2-(3-hydroxyphenyl)acetonitrile,N#CCc1cccc(O)c1,N#CCc1cccc(O)c1,IEOUEWOHAFNQCO-UHFFFAOYSA-N,10,c1ccccc1,benzene
1309,EN300-251630,Euopen,,2-(ethoxymethyl)piperidine,CCOCC1NCCCC1,CCOCC1NCCCC1,RDSMGVDNKMWCDR-UHFFFAOYSA-N,10,C1CCNCC1,Piperidine
1310,A0466,Euopen,,2-anilinoethanol,OCCNc1ccccc1,OCCNc1ccccc1,MWGATWIBSKHFMR-UHFFFAOYSA-N,10,c1ccccc1,benzene
1311,EN300-176799,Euopen,,4-(dimethylamino)phenol,CN(C)c(cc1)ccc1O,CN(C)c(cc1)ccc1O,JVVRCYWZTJLJSG-UHFFFAOYSA-N,10,c1ccccc1,benzene
1312,EN300-256776,Euopen,,"2,6-diethylmorpholine",CCC1OC(CC)CNC1,CCC1OC(CC)CNC1,LPNZFNBNRWCBKA-UHFFFAOYSA-N,10,C1COCCN1,Morpholine
1313,EN300-218773,Euopen,,"(4,4-difluoropiperidin-3-yl)methanol",OCC(CNCC1)C1(F)F,OCC(CNCC1)C1(F)F,XTGWMTQKEVTLQD-UHFFFAOYSA-N,10,C1CCNCC1,Piperidine
1314,Z1262398524,Euopen,,2-methylsulfinylaniline,CS(c(cccc1)c1N)=O,CS(c(cccc1)c1N)=O,OGUIFELBZNMXGH-UHFFFAOYSA-N,10,c1ccccc1,benzene
1315,EN300-192798,Euopen,,2-(thian-3-ylamino)ethanol,OCCNC1CSCCC1,OCCNC1CSCCC1,PIVFLGPLCOEYBH-UHFFFAOYSA-N,10,C1CCSCC1,Thiane
1316,EN300-231973,Euopen,,"3-methyl-5-(trifluoromethyl)-1,2-oxazole",Cc1noc(C(F)(F)F)c1,Cc1noc(C(F)(F)F)c1,BZKMEDLXICLGEE-UHFFFAOYSA-N,10,c1cnoc1,"1,2-oxazole"
1317,Z1642061024,Euopen,,oxane-3-sulfonamide,NS(C1COCCC1)(=O)=O,NS(C1COCCC1)(=O)=O,OQDNRQGVYQYRSA-UHFFFAOYSA-N,10,C1CCOCC1,"Oxane
2,3,4,5-tetrahydropyran"
1318,Z3006151409,Euopen,,2-propylpyrimidin-4-amine,CCCc1nccc(N)n1,CCCc1nccc(N)n1,BTMCCOMLYMKBFL-UHFFFAOYSA-N,10,c1cncnc1,Pyrimidine
1319,EN300-244555,Euopen,,2-pyrimidin-2-ylpropan-2-amine,CC(C)(c1ncccn1)N,CC(C)(c1ncccn1)N,WMZPOKSWBFKNMG-UHFFFAOYSA-N,10,c1cncnc1,Pyrimidine
1320,EN300-192651,Euopen,,N-ethyl-3-methylpyrazin-2-amine,CCNc1nccnc1C,CCNc1nccnc1C,RBPSMXPZDLIHKS-UHFFFAOYSA-N,10,c1cnccn1,pyrazine
1321,Z2235409223,Euopen,,1-(1-ethylimidazol-2-yl)ethanamine,CCn1c(C(C)N)ncc1,CCn1c(C(C)N)ncc1,SMYLQNPARGATRV-UHFFFAOYSA-N,10,c1c[nH]cn1,1H-Imidazole
1322,EN300-6759032,Euopen,,2-(1-methylimidazol-2-yl)sulfanylethanamine,Cn1c(SCCN)ncc1,Cn1c(SCCN)ncc1,VEUQTALDNNAJHS-UHFFFAOYSA-N,10,c1c[nH]cn1,1H-Imidazole
1323,PB2255187532,Euopen,,"4-[(dimethylamino)methyl]-1,3-thiazol-2-amine",CN(C)Cc1csc(N)n1,CN(C)Cc1csc(N)n1,HYQAPLLDHDEUSD-UHFFFAOYSA-N,10,c1cscn1,"1,3-thiazole"
1324,STK352653,Euopen,,5-(trifluoromethyl)-1H-pyrazol-3-amine,Nc1n[nH]c(C(F)(F)F)c1,Nc1n[nH]c(C(F)(F)F)c1,WVORIWCOSAWJJE-UHFFFAOYSA-N,10,c1cn[nH]c1,1H-Pyrazole
1325,Z166687128,Euopen,,"(5-methyl-1,2-oxazol-3-yl)urea",Cc1cc(NC(N)=O)no1,Cc1cc(NC(N)=O)no1,FEYONUMNFRWCGO-UHFFFAOYSA-N,10,c1cnoc1,"1,2-oxazole"
1326,EN300-82731,Euopen,,N-methyl-1H-pyrazole-4-sulfonamide,CNS(c1c[nH]nc1)(=O)=O,CNS(c1c[nH]nc1)(=O)=O,JVWBPNRQROCNMH-UHFFFAOYSA-N,10,c1cn[nH]c1,1H-Pyrazole
1327,Z2523459919,Euopen,,2-(methoxymethyl)pyrimidin-4-amine,COCc1nc(N)ccn1,COCc1nc(N)ccn1,AUNQXUFJXZBTIV-UHFFFAOYSA-N,10,c1cncnc1,Pyrimidine
1328,EN300-78837,Euopen,,6-aminopyridine-2-carboxamide,NC(c1nc(N)ccc1)=O,NC(c1nc(N)ccc1)=O,WUCLYUPGGZECHP-UHFFFAOYSA-N,10,c1ccncc1,Pyridine
1329,Z1203191681,Euopen,DSiPoised,N-(1H-imidazol-2-ylmethyl)acetamide,CC(NCc1ncc[nH]1)=O,CC(NCc1ncc[nH]1)=O,SXKAQLCLHGQXHB-UHFFFAOYSA-N,10,c1c[nH]cn1,1H-Imidazole
1330,Z1603826979,Euopen,,"2-tert-butyl-1H-1,2,4-triazol-3-one",CC(C)(C)N1NC=NC1=O,CC(C)(C)N1NC=NC1=O,WWGWIEDOVSRZPU-UHFFFAOYSA-N,10,O=c1nc[nH][nH]1,"1,2-dihydro-1,2,4-triazol-3-one"
1331,PB1262331722,Euopen,,"2-(5-methyl-1,2,4-oxadiazol-3-yl)propan-2-amine",CC(C)(c1noc(C)n1)N,CC(C)(c1noc(C)n1)N,QOGFVKATFSDNGB-UHFFFAOYSA-N,10,c1ncon1,"1,2,4-Oxadiazole"
